time,price,qty
2025-06-17 17:42:18.498000+02:00,1.15280000,455.50000000
2025-06-17 17:42:18.498000+02:00,1.15280000,412.10000000
2025-06-17 17:42:18.837000+02:00,1.15280000,1301.40000000
2025-06-17 17:42:19.213000+02:00,1.15280000,10.00000000
2025-06-17 17:42:19.760000+02:00,1.15280000,15.00000000
2025-06-17 17:42:19.771000+02:00,1.15280000,15.00000000
2025-06-17 17:42:20.320000+02:00,1.15280000,433.80000000
2025-06-17 17:42:22.552000+02:00,1.15290000,375.60000000
2025-06-17 17:42:25.348000+02:00,1.15280000,20.00000000
2025-06-17 17:42:25.407000+02:00,1.15280000,433.90000000
2025-06-17 17:42:26.531000+02:00,1.15290000,43.40000000
2025-06-17 17:42:27.633000+02:00,1.15290000,906.00000000
2025-06-17 17:42:29.480000+02:00,1.15280000,1914.10000000
2025-06-17 17:42:29.480000+02:00,1.15280000,1085.90000000
2025-06-17 17:42:31.446000+02:00,1.15290000,8.00000000
2025-06-17 17:42:31.546000+02:00,1.15280000,9.70000000
2025-06-17 17:42:33.912000+02:00,1.15290000,522.70000000
2025-06-17 17:42:34.303000+02:00,1.15280000,433.70000000
2025-06-17 17:42:46.229000+02:00,1.15280000,4895.10000000
2025-06-17 17:42:46.564000+02:00,1.15290000,499.40000000
2025-06-17 17:42:47.124000+02:00,1.15280000,433.80000000
2025-06-17 17:42:47.208000+02:00,1.15290000,701.20000000
2025-06-17 17:42:57.014000+02:00,1.15280000,433.60000000
2025-06-17 17:42:57.051000+02:00,1.15290000,433.40000000
2025-06-17 17:42:57.052000+02:00,1.15290000,433.40000000
2025-06-17 17:42:57.071000+02:00,1.15280000,433.60000000
2025-06-17 17:42:57.415000+02:00,1.15290000,362.50000000
2025-06-17 17:42:57.522000+02:00,1.15290000,708.90000000
2025-06-17 17:42:57.777000+02:00,1.15290000,362.60000000
2025-06-17 17:43:01.500000+02:00,1.15290000,166.90000000
2025-06-17 17:43:01.500000+02:00,1.15290000,166.60000000
2025-06-17 17:43:01.500000+02:00,1.15290000,166.90000000
2025-06-17 17:43:01.500000+02:00,1.15290000,166.90000000
2025-06-17 17:43:01.500000+02:00,1.15290000,166.90000000
2025-06-17 17:43:01.501000+02:00,1.15290000,1806.80000000
2025-06-17 17:43:02.892000+02:00,1.15300000,7.50000000
2025-06-17 17:43:07.650000+02:00,1.15290000,250.00000000
2025-06-17 17:43:07.888000+02:00,1.15290000,15.00000000
2025-06-17 17:43:12.793000+02:00,1.15290000,100.00000000
2025-06-17 17:43:16.881000+02:00,1.15300000,1438.40000000
2025-06-17 17:43:17.021000+02:00,1.15300000,499.40000000
2025-06-17 17:43:24.849000+02:00,1.15290000,19.60000000
2025-06-17 17:43:36.415000+02:00,1.15290000,433.40000000
2025-06-17 17:43:36.568000+02:00,1.15300000,253.60000000
2025-06-17 17:43:36.573000+02:00,1.15300000,229.80000000
2025-06-17 17:43:38.491000+02:00,1.15300000,432.80000000
2025-06-17 17:43:38.642000+02:00,1.15300000,1273.30000000
2025-06-17 17:43:38.642000+02:00,1.15300000,96.80000000
2025-06-17 17:43:40.247000+02:00,1.15290000,290.00000000
2025-06-17 17:43:40.712000+02:00,1.15290000,80.40000000
2025-06-17 17:43:44.643000+02:00,1.15290000,847.70000000
2025-06-17 17:43:46.201000+02:00,1.15300000,251.20000000
2025-06-17 17:43:46.736000+02:00,1.15290000,433.20000000
2025-06-17 17:43:49.194000+02:00,1.15290000,220.50000000
2025-06-17 17:43:51.224000+02:00,1.15290000,79.00000000
2025-06-17 17:44:02.636000+02:00,1.15300000,499.60000000
2025-06-17 17:44:03.575000+02:00,1.15290000,5000.00000000
2025-06-17 17:44:04.691000+02:00,1.15290000,17.20000000
2025-06-17 17:44:12.995000+02:00,1.15290000,1349.10000000
2025-06-17 17:44:16.692000+02:00,1.15300000,1104.20000000
2025-06-17 17:44:17.284000+02:00,1.15290000,65.70000000
2025-06-17 17:44:19.033000+02:00,1.15290000,71.00000000
2025-06-17 17:44:19.455000+02:00,1.15300000,2255.60000000
2025-06-17 17:44:21.880000+02:00,1.15290000,45.40000000
2025-06-17 17:44:22.957000+02:00,1.15300000,30.00000000
2025-06-17 17:44:23.730000+02:00,1.15290000,20.00000000
2025-06-17 17:44:26.309000+02:00,1.15290000,1000.00000000
2025-06-17 17:44:26.556000+02:00,1.15300000,457.10000000
2025-06-17 17:44:26.558000+02:00,1.15300000,566.80000000
2025-06-17 17:44:29.721000+02:00,1.15300000,676.60000000
2025-06-17 17:44:29.722000+02:00,1.15300000,499.70000000
2025-06-17 17:44:29.827000+02:00,1.15300000,499.80000000
2025-06-17 17:44:29.831000+02:00,1.15300000,499.70000000
2025-06-17 17:44:29.837000+02:00,1.15300000,4551.30000000
2025-06-17 17:44:30.677000+02:00,1.15300000,433.70000000
2025-06-17 17:44:30.686000+02:00,1.15290000,433.80000000
2025-06-17 17:44:30.794000+02:00,1.15300000,113.40000000
2025-06-17 17:44:30.991000+02:00,1.15290000,5.40000000
2025-06-17 17:44:33.121000+02:00,1.15300000,200.40000000
2025-06-17 17:44:33.121000+02:00,1.15300000,750.00000000
2025-06-17 17:44:33.486000+02:00,1.15300000,337.30000000
2025-06-17 17:44:36.511000+02:00,1.15300000,1290.70000000
2025-06-17 17:44:36.511000+02:00,1.15300000,8509.70000000
2025-06-17 17:44:36.511000+02:00,1.15300000,1588.90000000
2025-06-17 17:44:36.511000+02:00,1.15300000,1998.00000000
2025-06-17 17:44:36.511000+02:00,1.15300000,77.20000000
2025-06-17 17:44:36.511000+02:00,1.15300000,2996.40000000
2025-06-17 17:44:36.511000+02:00,1.15300000,1123.30000000
2025-06-17 17:44:36.514000+02:00,1.15300000,1968.10000000
2025-06-17 17:44:36.514000+02:00,1.15300000,1397.30000000
2025-06-17 17:44:36.514000+02:00,1.15300000,5.40000000
2025-06-17 17:44:36.517000+02:00,1.15300000,319.10000000
2025-06-17 17:44:36.518000+02:00,1.15300000,246.50000000
2025-06-17 17:44:36.518000+02:00,1.15300000,72.60000000
2025-06-17 17:44:36.519000+02:00,1.15300000,319.10000000
2025-06-17 17:44:38.308000+02:00,1.15300000,1576.60000000
2025-06-17 17:44:38.308000+02:00,1.15300000,1968.30000000
2025-06-17 17:44:38.308000+02:00,1.15300000,1455.10000000
2025-06-17 17:44:39.884000+02:00,1.15310000,458.90000000
2025-06-17 17:44:44.011000+02:00,1.15310000,1898.50000000
2025-06-17 17:44:45.013000+02:00,1.15300000,513.20000000
2025-06-17 17:44:45.013000+02:00,1.15300000,317.80000000
2025-06-17 17:44:47.531000+02:00,1.15300000,20.00000000
2025-06-17 17:44:48.155000+02:00,1.15300000,344.00000000
2025-06-17 17:44:49.972000+02:00,1.15310000,1624.40000000
2025-06-17 17:44:49.972000+02:00,1.15310000,500.00000000
2025-06-17 17:44:49.972000+02:00,1.15310000,1503.70000000
2025-06-17 17:44:49.976000+02:00,1.15300000,434.80000000
2025-06-17 17:44:49.983000+02:00,1.15300000,434.80000000
2025-06-17 17:44:49.989000+02:00,1.15300000,434.80000000
2025-06-17 17:44:49.996000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.001000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.006000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.012000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.019000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.025000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.030000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.039000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.045000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.051000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.057000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.064000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.069000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.073000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.080000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.086000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.091000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.096000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.102000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.108000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.114000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.120000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.126000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.131000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.136000+02:00,1.15300000,314.50000000
2025-06-17 17:44:50.136000+02:00,1.15300000,120.30000000
2025-06-17 17:44:50.142000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.147000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.154000+02:00,1.15300000,434.80000000
2025-06-17 17:44:50.160000+02:00,1.15300000,434.80000000
2025-06-17 17:44:51.130000+02:00,1.15300000,434.80000000
2025-06-17 17:44:51.138000+02:00,1.15300000,434.80000000
2025-06-17 17:44:52.995000+02:00,1.15300000,1205.50000000
2025-06-17 17:44:53.253000+02:00,1.15310000,511.70000000
2025-06-17 17:44:58.989000+02:00,1.15300000,447.60000000
2025-06-17 17:44:59.252000+02:00,1.15300000,317.10000000
2025-06-17 17:45:01.012000+02:00,1.15300000,11971.20000000
2025-06-17 17:45:01.012000+02:00,1.15300000,5388.30000000
2025-06-17 17:45:02.349000+02:00,1.15310000,173.40000000
2025-06-17 17:45:03.200000+02:00,1.15300000,250.00000000
2025-06-17 17:45:03.202000+02:00,1.15310000,10547.10000000
2025-06-17 17:45:03.202000+02:00,1.15310000,3837.30000000
2025-06-17 17:45:03.202000+02:00,1.15310000,766.20000000
2025-06-17 17:45:03.205000+02:00,1.15310000,388.80000000
2025-06-17 17:45:03.205000+02:00,1.15310000,388.80000000
2025-06-17 17:45:03.206000+02:00,1.15310000,222.50000000
2025-06-17 17:45:03.209000+02:00,1.15310000,166.20000000
2025-06-17 17:45:03.209000+02:00,1.15310000,152.90000000
2025-06-17 17:45:03.209000+02:00,1.15310000,235.90000000
2025-06-17 17:45:03.209000+02:00,1.15310000,83.20000000
2025-06-17 17:45:03.211000+02:00,1.15310000,72.70000000
2025-06-17 17:45:03.211000+02:00,1.15310000,232.90000000
2025-06-17 17:45:03.211000+02:00,1.15310000,86.20000000
2025-06-17 17:45:03.212000+02:00,1.15310000,220.80000000
2025-06-17 17:45:09.051000+02:00,1.15310000,34.80000000
2025-06-17 17:45:11.680000+02:00,1.15310000,433.60000000
2025-06-17 17:45:12.159000+02:00,1.15320000,29.50000000
2025-06-17 17:45:12.834000+02:00,1.15310000,186.20000000
2025-06-17 17:45:13.007000+02:00,1.15310000,1001.30000000
2025-06-17 17:45:14.084000+02:00,1.15320000,470.50000000
2025-06-17 17:45:14.084000+02:00,1.15320000,3156.30000000
2025-06-17 17:45:15.909000+02:00,1.15320000,526.60000000
2025-06-17 17:45:17.857000+02:00,1.15310000,433.60000000
2025-06-17 17:45:20.256000+02:00,1.15320000,500.20000000
2025-06-17 17:45:20.256000+02:00,1.15320000,499.70000000
2025-06-17 17:45:20.259000+02:00,1.15320000,319.10000000
2025-06-17 17:45:20.260000+02:00,1.15320000,116.60000000
2025-06-17 17:45:20.260000+02:00,1.15320000,202.50000000
2025-06-17 17:45:20.261000+02:00,1.15320000,319.10000000
2025-06-17 17:45:21.118000+02:00,1.15320000,31.20000000
2025-06-17 17:45:22.591000+02:00,1.15320000,21.60000000
2025-06-17 17:45:26.990000+02:00,1.15330000,1683.20000000
2025-06-17 17:45:30.213000+02:00,1.15330000,956.90000000
2025-06-17 17:45:30.215000+02:00,1.15330000,1543.90000000
2025-06-17 17:45:31.394000+02:00,1.15320000,433.70000000
2025-06-17 17:45:32.995000+02:00,1.15320000,2260.50000000
2025-06-17 17:45:35.109000+02:00,1.15330000,435.00000000
2025-06-17 17:45:35.109000+02:00,1.15330000,435.00000000
2025-06-17 17:45:35.109000+02:00,1.15330000,435.00000000
2025-06-17 17:45:35.109000+02:00,1.15330000,434.80000000
2025-06-17 17:45:35.109000+02:00,1.15330000,435.00000000
2025-06-17 17:45:35.111000+02:00,1.15330000,784.80000000
2025-06-17 17:45:35.111000+02:00,1.15330000,785.10000000
2025-06-17 17:45:35.111000+02:00,1.15330000,785.10000000
2025-06-17 17:45:35.111000+02:00,1.15330000,785.10000000
2025-06-17 17:45:35.111000+02:00,1.15330000,785.10000000
2025-06-17 17:45:35.112000+02:00,1.15330000,693.90000000
2025-06-17 17:45:35.112000+02:00,1.15330000,693.50000000
2025-06-17 17:45:35.112000+02:00,1.15330000,693.90000000
2025-06-17 17:45:35.112000+02:00,1.15330000,693.90000000
2025-06-17 17:45:35.113000+02:00,1.15330000,693.90000000
2025-06-17 17:45:35.114000+02:00,1.15330000,499.80000000
2025-06-17 17:45:35.114000+02:00,1.15330000,406.50000000
2025-06-17 17:45:35.114000+02:00,1.15330000,905.90000000
2025-06-17 17:45:35.114000+02:00,1.15330000,185.90000000
2025-06-17 17:45:35.627000+02:00,1.15330000,446.70000000
2025-06-17 17:45:36.443000+02:00,1.15330000,273.70000000
2025-06-17 17:45:36.443000+02:00,1.15330000,159.80000000
2025-06-17 17:45:36.461000+02:00,1.15330000,433.50000000
2025-06-17 17:45:37.190000+02:00,1.15330000,72.90000000
2025-06-17 17:45:38.934000+02:00,1.15340000,14.10000000
2025-06-17 17:45:41.498000+02:00,1.15330000,423.80000000
2025-06-17 17:45:43.220000+02:00,1.15330000,505.80000000
2025-06-17 17:45:43.222000+02:00,1.15330000,499.60000000
2025-06-17 17:45:47.956000+02:00,1.15330000,13.00000000
2025-06-17 17:45:48.300000+02:00,1.15330000,256.00000000
2025-06-17 17:45:49.629000+02:00,1.15330000,8.90000000
2025-06-17 17:45:52.317000+02:00,1.15320000,2019.30000000
2025-06-17 17:45:52.319000+02:00,1.15320000,11.50000000
2025-06-17 17:45:53.991000+02:00,1.15320000,389.60000000
2025-06-17 17:45:53.991000+02:00,1.15320000,400.80000000
2025-06-17 17:45:53.991000+02:00,1.15320000,401.10000000
2025-06-17 17:45:53.991000+02:00,1.15320000,233.70000000
2025-06-17 17:45:54.288000+02:00,1.15320000,167.40000000
2025-06-17 17:45:54.288000+02:00,1.15320000,411.90000000
2025-06-17 17:45:54.754000+02:00,1.15320000,2592.00000000
